image_type;filename;flag;info
bias_red;UVES.2017-03-29T11:01:29.088;NULL;NULL
bias_red;UVES.2017-03-29T11:02:15.813;NULL;NULL
bias_red;UVES.2017-03-30T11:20:24.482;NULL;NULL
bias_red;UVES.2017-03-30T11:21:11.206;NULL;NULL
bias_red;UVES.2017-03-30T11:21:57.931;NULL;NULL
bias_red;UVES.2017-03-30T11:22:44.654;NULL;NULL
bias_red;UVES.2017-03-30T11:23:31.369;NULL;NULL
bias_red;UVES.2017-03-31T11:38:36.493;NULL;NULL
bias_red;UVES.2017-03-31T11:39:23.217;NULL;NULL
bias_red;UVES.2017-03-31T11:40:09.941;NULL;NULL
bias_red;UVES.2017-03-31T11:40:56.664;NULL;NULL
bias_red;UVES.2017-03-31T11:41:43.389;NULL;NULL
bias_red;UVES.2017-04-01T10:20:20.905;NULL;NULL
bias_red;UVES.2017-04-01T10:21:07.629;NULL;NULL
bias_red;UVES.2017-04-01T10:21:54.353;NULL;NULL
bias_red;UVES.2017-04-01T10:22:41.077;NULL;NULL
bias_red;UVES.2017-04-01T10:23:27.801;NULL;NULL
bias_red;UVES.2017-04-02T11:36:33.366;NULL;NULL
bias_red;UVES.2017-04-02T11:37:20.090;NULL;NULL
bias_red;UVES.2017-04-02T11:38:06.814;NULL;NULL
bias_red;UVES.2017-04-02T11:38:53.538;NULL;NULL
bias_red;UVES.2017-04-02T11:39:40.263;NULL;NULL
bias_red;UVES.2017-04-03T10:13:37.034;NULL;NULL
bias_red;UVES.2017-04-03T10:14:23.758;NULL;NULL
bias_red;UVES.2017-04-03T10:15:10.483;NULL;NULL
bias_red;UVES.2017-04-03T10:15:57.226;NULL;NULL
bias_red;UVES.2017-04-03T10:16:43.950;NULL;NULL
bias_red;UVES.2017-04-04T10:28:53.145;NULL;NULL
bias_red;UVES.2017-04-04T10:29:39.870;NULL;NULL
bias_red;UVES.2017-04-04T10:30:26.603;NULL;NULL
bias_red;UVES.2017-04-04T10:31:13.328;NULL;NULL
bias_red;UVES.2017-04-04T10:32:00.052;NULL;NULL
bias_red;UVES.2017-04-05T10:57:31.210;NULL;NULL
bias_red;UVES.2017-04-05T10:58:17.935;NULL;NULL
bias_red;UVES.2017-04-05T10:59:04.659;NULL;NULL
bias_red;UVES.2017-04-05T10:59:51.383;NULL;NULL
bias_red;UVES.2017-04-05T11:00:38.107;NULL;NULL
bias_red;UVES.2017-04-06T10:53:34.235;NULL;NULL
bias_red;UVES.2017-04-06T10:54:20.979;NULL;NULL
bias_red;UVES.2017-04-06T10:55:07.723;NULL;NULL
bias_red;UVES.2017-04-06T10:55:54.457;NULL;NULL
bias_red;UVES.2017-04-06T10:56:41.201;NULL;NULL
bias_red;UVES.2017-04-07T10:48:39.050;NULL;NULL
bias_red;UVES.2017-04-07T10:49:25.774;NULL;NULL
bias_red;UVES.2017-04-07T10:50:12.499;NULL;NULL
bias_red;UVES.2017-04-07T10:50:59.223;NULL;NULL
bias_red;UVES.2017-04-07T10:51:45.946;NULL;NULL
bias_red;UVES.2017-04-08T10:27:43.154;NULL;NULL
bias_red;UVES.2017-04-08T10:28:29.879;NULL;NULL
bias_red;UVES.2017-04-08T10:29:16.613;NULL;NULL
bias_red;UVES.2017-04-08T10:30:03.337;NULL;NULL
bias_red;UVES.2017-04-08T10:30:50.061;NULL;NULL
bias_red;UVES.2017-04-09T10:37:44.060;NULL;NULL
bias_red;UVES.2017-04-09T10:38:30.785;NULL;NULL
bias_red;UVES.2017-04-09T10:39:17.508;NULL;NULL
bias_red;UVES.2017-04-09T10:40:04.232;NULL;NULL
bias_red;UVES.2017-04-09T10:40:50.946;NULL;NULL
bias_red;UVES.2017-04-10T05:00:24.632;NULL;NULL
bias_red;UVES.2017-04-10T05:01:11.356;NULL;NULL
bias_red;UVES.2017-04-10T05:01:58.080;NULL;NULL
bias_red;UVES.2017-04-10T05:02:44.804;NULL;NULL
bias_red;UVES.2017-04-10T05:03:31.528;NULL;NULL
bias_red;UVES.2017-04-10T05:22:10.104;NULL;NULL
bias_red;UVES.2017-04-10T05:22:56.829;NULL;NULL
bias_red;UVES.2017-04-10T05:23:43.552;NULL;NULL
bias_red;UVES.2017-04-10T05:24:30.276;NULL;NULL
bias_red;UVES.2017-04-10T05:25:17.001;NULL;NULL
bias_red;UVES.2017-04-10T05:38:45.840;NULL;NULL
bias_red;UVES.2017-04-10T05:39:32.564;NULL;NULL
bias_red;UVES.2017-04-10T05:40:19.309;NULL;NULL
bias_red;UVES.2017-04-10T05:41:06.032;NULL;NULL
bias_red;UVES.2017-04-10T05:41:52.856;NULL;NULL
bias_red;UVES.2017-04-10T10:41:31.170;NULL;NULL
bias_red;UVES.2017-04-10T10:42:17.894;NULL;NULL
bias_red;UVES.2017-04-10T10:43:04.617;NULL;NULL
bias_red;UVES.2017-04-10T10:43:51.342;NULL;NULL
bias_red;UVES.2017-04-10T10:44:38.066;NULL;NULL
bias_red;UVES.2017-04-11T10:19:22.256;NULL;NULL
bias_red;UVES.2017-04-11T10:20:08.979;NULL;NULL
bias_red;UVES.2017-04-11T10:20:55.694;NULL;NULL
bias_red;UVES.2017-04-11T10:21:42.417;NULL;NULL
bias_red;UVES.2017-04-11T10:22:29.141;NULL;NULL
bias_red;UVES.2017-04-12T10:28:09.023;NULL;NULL
bias_red;UVES.2017-04-12T10:28:55.747;NULL;NULL
bias_red;UVES.2017-04-12T10:29:42.471;NULL;NULL
bias_red;UVES.2017-04-12T10:30:29.205;NULL;NULL
bias_red;UVES.2017-04-12T10:31:15.929;NULL;NULL
bias_red;UVES.2017-04-13T11:06:27.521;NULL;NULL
bias_red;UVES.2017-04-13T11:07:14.245;NULL;NULL
bias_red;UVES.2017-04-13T11:08:00.970;NULL;NULL
bias_red;UVES.2017-04-13T11:08:47.694;NULL;NULL
bias_red;UVES.2017-04-13T11:09:34.418;NULL;NULL
bias_red;UVES.2017-04-14T11:05:10.969;NULL;NULL
bias_red;UVES.2017-04-14T11:05:57.693;NULL;NULL
bias_red;UVES.2017-04-14T11:06:44.417;NULL;NULL
bias_red;UVES.2017-04-14T11:07:31.142;NULL;NULL
bias_red;UVES.2017-04-14T11:08:17.866;NULL;NULL
bias_red;UVES.2017-04-15T05:23:42.161;NULL;NULL
bias_red;UVES.2017-04-15T05:24:28.885;NULL;NULL
bias_red;UVES.2017-04-15T05:25:15.610;NULL;NULL
bias_red;UVES.2017-04-15T05:26:02.324;NULL;NULL
bias_red;UVES.2017-04-15T05:26:49.048;NULL;NULL
bias_red;UVES.2017-04-16T10:19:39.901;NULL;NULL
bias_red;UVES.2017-04-16T10:20:26.625;NULL;NULL
bias_red;UVES.2017-04-16T10:21:13.350;NULL;NULL
bias_red;UVES.2017-04-16T10:22:00.073;NULL;NULL
bias_red;UVES.2017-04-16T10:22:46.797;NULL;NULL
bias_red;UVES.2017-04-17T10:30:46.488;NULL;NULL
bias_red;UVES.2017-04-17T10:31:33.213;NULL;NULL
bias_red;UVES.2017-04-17T10:32:19.936;NULL;NULL
bias_red;UVES.2017-04-17T10:33:06.672;NULL;NULL
bias_red;UVES.2017-04-17T10:33:53.395;NULL;NULL
bias_red;UVES.2017-04-18T10:20:57.897;NULL;NULL
bias_red;UVES.2017-04-18T10:21:44.621;NULL;NULL
bias_red;UVES.2017-04-18T10:22:31.345;NULL;NULL
bias_red;UVES.2017-04-18T10:23:18.069;NULL;NULL
bias_red;UVES.2017-04-18T10:24:04.793;NULL;NULL
bias_red;UVES.2017-04-19T09:21:16.426;NULL;NULL
bias_red;UVES.2017-04-19T09:22:03.150;NULL;NULL
bias_red;UVES.2017-04-19T09:22:49.874;NULL;NULL
bias_red;UVES.2017-04-19T09:23:36.607;NULL;NULL
bias_red;UVES.2017-04-19T09:24:23.332;NULL;NULL
bias_red;UVES.2017-04-20T08:48:48.992;NULL;NULL
bias_red;UVES.2017-04-20T08:49:35.725;NULL;NULL
bias_red;UVES.2017-04-20T08:50:22.450;NULL;NULL
bias_red;UVES.2017-04-20T08:51:09.173;NULL;NULL
bias_red;UVES.2017-04-20T08:51:55.897;NULL;NULL
bias_red;UVES.2017-04-21T15:07:28.385;NULL;NULL
bias_red;UVES.2017-04-21T15:08:15.099;NULL;NULL
bias_red;UVES.2017-04-21T15:09:01.823;NULL;NULL
bias_red;UVES.2017-04-21T15:09:48.546;NULL;NULL
bias_red;UVES.2017-04-21T15:10:35.271;NULL;NULL
bias_red;UVES.2017-04-22T10:17:33.412;NULL;NULL
bias_red;UVES.2017-04-22T10:18:20.137;NULL;NULL
bias_red;UVES.2017-04-22T10:19:06.861;NULL;NULL
bias_red;UVES.2017-04-22T10:19:53.585;NULL;NULL
bias_red;UVES.2017-04-22T10:20:40.328;NULL;NULL
bias_red;UVES.2017-04-23T10:13:23.202;NULL;NULL
bias_red;UVES.2017-04-23T10:14:09.926;NULL;NULL
bias_red;UVES.2017-04-23T10:14:56.660;NULL;NULL
bias_red;UVES.2017-04-23T10:15:43.394;NULL;NULL
bias_red;UVES.2017-04-23T10:16:30.109;NULL;NULL
bias_red;UVES.2017-04-24T10:44:03.806;NULL;NULL
bias_red;UVES.2017-04-24T10:44:50.530;NULL;NULL
bias_red;UVES.2017-04-24T10:45:37.253;NULL;NULL
bias_red;UVES.2017-04-24T10:46:23.978;NULL;NULL
bias_red;UVES.2017-04-24T10:47:10.702;NULL;NULL
bias_red;UVES.2017-04-25T10:11:18.773;NULL;NULL
bias_red;UVES.2017-04-25T10:12:05.497;NULL;NULL
bias_red;UVES.2017-04-25T10:12:52.221;NULL;NULL
bias_red;UVES.2017-04-25T10:13:38.945;NULL;NULL
bias_red;UVES.2017-04-25T10:14:25.669;NULL;NULL
bias_red;UVES.2017-04-26T10:17:29.371;NULL;NULL
bias_red;UVES.2017-04-26T10:18:16.095;NULL;NULL
bias_red;UVES.2017-04-26T10:19:02.820;NULL;NULL
bias_red;UVES.2017-04-26T10:19:49.543;NULL;NULL
bias_red;UVES.2017-04-26T10:20:36.268;NULL;NULL
bias_red;UVES.2017-04-27T10:25:38.970;NULL;NULL
bias_red;UVES.2017-04-27T10:26:25.694;NULL;NULL
bias_red;UVES.2017-04-27T10:27:12.418;NULL;NULL
bias_red;UVES.2017-04-27T10:27:59.142;NULL;NULL
bias_red;UVES.2017-04-27T10:28:45.866;NULL;NULL
bias_red;UVES.2017-04-28T10:29:18.190;NULL;NULL
bias_red;UVES.2017-04-28T10:30:04.914;NULL;NULL
bias_red;UVES.2017-04-28T10:30:51.668;NULL;NULL
bias_red;UVES.2017-04-28T10:31:38.392;NULL;NULL
bias_red;UVES.2017-04-28T10:32:25.117;NULL;NULL
bias_red;UVES.2017-04-29T14:47:38.237;NULL;NULL
bias_red;UVES.2017-04-29T14:48:25.031;NULL;NULL
bias_red;UVES.2017-04-29T14:49:11.825;NULL;NULL
bias_red;UVES.2017-04-29T14:49:58.619;NULL;NULL
bias_red;UVES.2017-04-29T14:50:45.404;NULL;NULL
bias_red;UVES.2017-04-30T10:20:04.448;NULL;NULL
bias_red;UVES.2017-04-30T10:20:51.242;NULL;NULL
bias_red;UVES.2017-04-30T10:21:38.036;NULL;NULL
bias_red;UVES.2017-04-30T10:22:24.830;NULL;NULL
bias_red;UVES.2017-04-30T10:23:11.624;NULL;NULL
bias_red;UVES.2017-05-01T10:21:56.227;NULL;NULL
bias_red;UVES.2017-05-01T10:22:43.021;NULL;NULL
bias_red;UVES.2017-05-01T10:23:29.815;NULL;NULL
bias_red;UVES.2017-05-01T10:24:16.608;NULL;NULL
bias_red;UVES.2017-05-01T10:25:03.403;NULL;NULL
bias_red;UVES.2017-05-02T10:24:38.434;NULL;NULL
bias_red;UVES.2017-05-02T10:25:25.228;NULL;NULL
bias_red;UVES.2017-05-02T10:26:12.022;NULL;NULL
bias_red;UVES.2017-05-02T10:26:58.816;NULL;NULL
bias_red;UVES.2017-05-02T10:27:45.610;NULL;NULL
bias_red;UVES.2017-05-03T11:16:02.673;NULL;NULL
bias_red;UVES.2017-05-03T11:16:49.477;NULL;NULL
bias_red;UVES.2017-05-03T11:17:36.271;NULL;NULL
bias_red;UVES.2017-05-03T11:18:23.065;NULL;NULL
bias_red;UVES.2017-05-03T11:19:09.859;NULL;NULL
bias_red;UVES.2017-05-04T10:15:41.251;NULL;NULL
bias_red;UVES.2017-05-04T10:16:28.046;NULL;NULL
bias_red;UVES.2017-05-04T10:17:14.840;NULL;NULL
bias_red;UVES.2017-05-04T10:18:01.634;NULL;NULL
bias_red;UVES.2017-05-04T10:18:48.428;NULL;NULL
bias_red;UVES.2017-05-05T10:57:19.261;NULL;NULL
bias_red;UVES.2017-05-05T10:58:06.055;NULL;NULL
bias_red;UVES.2017-05-05T10:58:52.850;NULL;NULL
bias_red;UVES.2017-05-05T10:59:39.644;NULL;NULL
bias_red;UVES.2017-05-05T11:00:26.437;NULL;NULL
bias_red;UVES.2017-05-06T09:16:16.039;NULL;NULL
bias_red;UVES.2017-05-06T09:17:02.833;NULL;NULL
bias_red;UVES.2017-05-06T09:17:49.628;NULL;NULL
bias_red;UVES.2017-05-06T09:18:36.422;NULL;NULL
bias_red;UVES.2017-05-06T09:19:23.216;NULL;NULL
bias_red;UVES.2017-05-07T09:06:08.562;NULL;NULL
bias_red;UVES.2017-05-07T09:06:55.356;NULL;NULL
bias_red;UVES.2017-05-07T09:07:42.150;NULL;NULL
bias_red;UVES.2017-05-07T09:08:28.944;NULL;NULL
bias_red;UVES.2017-05-07T09:09:15.739;NULL;NULL
bias_red;UVES.2017-05-08T10:11:51.990;NULL;NULL
bias_red;UVES.2017-05-08T10:12:38.784;NULL;NULL
bias_red;UVES.2017-05-08T10:13:25.578;NULL;NULL
bias_red;UVES.2017-05-08T10:14:12.372;NULL;NULL
bias_red;UVES.2017-05-08T10:14:59.166;NULL;NULL
bias_red;UVES.2017-05-09T11:05:01.067;NULL;NULL
bias_red;UVES.2017-05-09T11:05:47.862;NULL;NULL
bias_red;UVES.2017-05-09T11:06:34.656;NULL;NULL
bias_red;UVES.2017-05-09T11:07:21.440;NULL;NULL
bias_red;UVES.2017-05-09T11:08:08.234;NULL;NULL
bias_red;UVES.2017-05-10T09:42:33.792;NULL;NULL
bias_red;UVES.2017-05-10T09:43:20.597;NULL;NULL
bias_red;UVES.2017-05-10T09:44:07.390;NULL;NULL
bias_red;UVES.2017-05-10T09:44:54.184;NULL;NULL
bias_red;UVES.2017-05-10T09:45:40.989;NULL;NULL
bias_red;UVES.2017-05-12T15:00:07.091;NULL;NULL
bias_red;UVES.2017-05-12T15:00:53.884;NULL;NULL
bias_red;UVES.2017-05-12T15:01:40.678;NULL;NULL
bias_red;UVES.2017-05-12T15:02:27.473;NULL;NULL
bias_red;UVES.2017-05-12T15:03:14.267;NULL;NULL
bias_red;UVES.2017-05-13T16:07:38.250;NULL;NULL
bias_red;UVES.2017-05-13T16:08:25.045;NULL;NULL
bias_red;UVES.2017-05-13T16:09:11.838;NULL;NULL
bias_red;UVES.2017-05-13T16:09:58.632;NULL;NULL
bias_red;UVES.2017-05-13T16:10:45.426;NULL;NULL
bias_red;UVES.2017-05-14T09:29:25.981;NULL;NULL
bias_red;UVES.2017-05-14T09:30:12.774;NULL;NULL
bias_red;UVES.2017-05-14T09:30:59.568;NULL;NULL
bias_red;UVES.2017-05-14T09:31:46.362;NULL;NULL
bias_red;UVES.2017-05-14T09:32:33.157;NULL;NULL
bias_red;UVES.2017-05-15T06:44:28.532;NULL;NULL
bias_red;UVES.2017-05-15T06:45:15.326;NULL;NULL
bias_red;UVES.2017-05-15T06:46:02.121;NULL;NULL
bias_red;UVES.2017-05-15T06:46:48.915;NULL;NULL
bias_red;UVES.2017-05-15T06:47:35.709;NULL;NULL
bias_red;UVES.2017-05-16T10:30:05.345;NULL;NULL
bias_red;UVES.2017-05-16T10:30:52.139;NULL;NULL
bias_red;UVES.2017-05-16T10:31:38.932;NULL;NULL
bias_red;UVES.2017-05-16T10:32:25.727;NULL;NULL
bias_red;UVES.2017-05-16T10:33:12.521;NULL;NULL
bias_red;UVES.2017-05-17T10:40:26.004;NULL;NULL
bias_red;UVES.2017-05-17T10:41:12.799;NULL;NULL
bias_red;UVES.2017-05-17T10:41:59.593;NULL;NULL
bias_red;UVES.2017-05-17T10:42:46.387;NULL;NULL
bias_red;UVES.2017-05-17T10:43:33.191;NULL;NULL
bias_red;UVES.2017-05-17T19:04:04.737;NULL;NULL
bias_red;UVES.2017-05-17T19:04:51.531;NULL;NULL
bias_red;UVES.2017-05-17T19:05:38.325;NULL;NULL
bias_red;UVES.2017-05-17T19:06:25.120;NULL;NULL
bias_red;UVES.2017-05-17T19:07:11.914;NULL;NULL
bias_red;UVES.2017-05-17T21:45:06.361;NULL;NULL
bias_red;UVES.2017-05-17T21:45:53.155;NULL;NULL
bias_red;UVES.2017-05-17T21:46:39.948;NULL;NULL
bias_red;UVES.2017-05-17T21:47:26.743;NULL;NULL
bias_red;UVES.2017-05-17T21:48:13.537;NULL;NULL
bias_red;UVES.2017-05-17T21:54:03.178;NULL;NULL
bias_red;UVES.2017-05-17T21:54:49.972;NULL;NULL
bias_red;UVES.2017-05-17T21:55:36.766;NULL;NULL
bias_red;UVES.2017-05-17T21:56:23.561;NULL;NULL
bias_red;UVES.2017-05-17T21:57:10.355;NULL;NULL
bias_red;UVES.2017-05-18T10:32:01.395;NULL;NULL
bias_red;UVES.2017-05-18T10:32:48.189;NULL;NULL
bias_red;UVES.2017-05-18T10:33:34.982;NULL;NULL
bias_red;UVES.2017-05-18T10:34:21.776;NULL;NULL
bias_red;UVES.2017-05-18T10:35:08.571;NULL;NULL
bias_red;UVES.2017-05-19T11:23:48.498;NULL;NULL
bias_red;UVES.2017-05-19T11:24:35.293;NULL;NULL
bias_red;UVES.2017-05-19T11:25:22.096;NULL;NULL
bias_red;UVES.2017-05-19T11:26:08.900;NULL;NULL
bias_red;UVES.2017-05-19T11:26:55.714;NULL;NULL
bias_red;UVES.2017-05-20T11:01:37.659;NULL;NULL
bias_red;UVES.2017-05-20T11:02:24.453;NULL;NULL
bias_red;UVES.2017-05-20T11:03:11.247;NULL;NULL
bias_red;UVES.2017-05-20T11:03:58.041;NULL;NULL
bias_red;UVES.2017-05-20T11:04:44.845;NULL;NULL
bias_red;UVES.2017-05-21T10:35:41.105;NULL;NULL
bias_red;UVES.2017-05-21T10:36:27.898;NULL;NULL
bias_red;UVES.2017-05-21T10:37:14.692;NULL;NULL
bias_red;UVES.2017-05-21T10:38:01.486;NULL;NULL
bias_red;UVES.2017-05-21T10:38:48.281;NULL;NULL
bias_red;UVES.2017-05-22T09:00:42.216;NULL;NULL
bias_red;UVES.2017-05-22T09:01:29.010;NULL;NULL
bias_red;UVES.2017-05-22T09:02:15.804;NULL;NULL
bias_red;UVES.2017-05-22T09:03:02.598;NULL;NULL
bias_red;UVES.2017-05-22T09:03:49.392;NULL;NULL
bias_red;UVES.2017-05-22T15:34:16.854;NULL;NULL
bias_red;UVES.2017-05-22T15:35:03.648;NULL;NULL
bias_red;UVES.2017-05-22T15:35:50.442;NULL;NULL
bias_red;UVES.2017-05-22T15:36:37.237;NULL;NULL
bias_red;UVES.2017-05-22T15:37:24.031;NULL;NULL
bias_red;UVES.2017-05-23T01:17:27.302;NULL;NULL
bias_red;UVES.2017-05-23T01:18:14.096;NULL;NULL
bias_red;UVES.2017-05-23T01:19:00.890;NULL;NULL
bias_red;UVES.2017-05-23T01:19:47.684;NULL;NULL
bias_red;UVES.2017-05-23T01:20:34.478;NULL;NULL
bias_red;UVES.2017-05-23T01:21:21.273;NULL;NULL
bias_red;UVES.2017-05-23T01:22:08.077;NULL;NULL
bias_red;UVES.2017-05-23T01:22:54.871;NULL;NULL
bias_red;UVES.2017-05-23T01:23:41.665;NULL;NULL
bias_red;UVES.2017-05-23T01:24:28.459;NULL;NULL
bias_red;UVES.2017-05-23T08:33:15.878;NULL;NULL
bias_red;UVES.2017-05-23T08:34:02.672;NULL;NULL
bias_red;UVES.2017-05-23T08:34:49.476;NULL;NULL
bias_red;UVES.2017-05-23T08:35:36.270;NULL;NULL
bias_red;UVES.2017-05-23T08:36:23.064;NULL;NULL
bias_red;UVES.2017-05-24T09:49:32.190;NULL;NULL
bias_red;UVES.2017-05-24T09:50:18.984;NULL;NULL
bias_red;UVES.2017-05-24T09:51:05.768;NULL;NULL
bias_red;UVES.2017-05-24T09:51:52.563;NULL;NULL
bias_red;UVES.2017-05-24T09:52:39.357;NULL;NULL
bias_red;UVES.2017-05-25T12:13:07.845;NULL;NULL
bias_red;UVES.2017-05-25T12:13:54.640;NULL;NULL
bias_red;UVES.2017-05-25T12:14:41.434;NULL;NULL
bias_red;UVES.2017-05-25T12:15:28.228;NULL;NULL
bias_red;UVES.2017-05-25T12:16:15.022;NULL;NULL
bias_red;UVES.2017-05-26T09:00:47.212;NULL;NULL
bias_red;UVES.2017-05-26T09:01:34.016;NULL;NULL
bias_red;UVES.2017-05-26T09:02:20.810;NULL;NULL
bias_red;UVES.2017-05-26T09:03:07.605;NULL;NULL
bias_red;UVES.2017-05-26T09:03:54.399;NULL;NULL
bias_red;UVES.2017-05-27T10:57:37.480;NULL;NULL
bias_red;UVES.2017-05-27T10:58:24.284;NULL;NULL
bias_red;UVES.2017-05-27T10:59:11.078;NULL;NULL
bias_red;UVES.2017-05-27T10:59:57.873;NULL;NULL
bias_red;UVES.2017-05-27T11:00:44.667;NULL;NULL
bias_red;UVES.2017-05-28T11:04:38.724;NULL;NULL
bias_red;UVES.2017-05-28T11:05:25.519;NULL;NULL
bias_red;UVES.2017-05-28T11:06:12.313;NULL;NULL
bias_red;UVES.2017-05-28T11:06:59.106;NULL;NULL
bias_red;UVES.2017-05-28T11:07:45.911;NULL;NULL
bias_red;UVES.2017-05-29T11:02:16.256;NULL;NULL
bias_red;UVES.2017-05-29T11:03:03.050;NULL;NULL
bias_red;UVES.2017-05-29T11:03:49.844;NULL;NULL
bias_red;UVES.2017-05-29T11:04:36.638;NULL;NULL
bias_red;UVES.2017-05-29T11:05:23.432;NULL;NULL
bias_red;UVES.2017-05-30T10:39:02.114;NULL;NULL
bias_red;UVES.2017-05-30T10:39:48.908;NULL;NULL
bias_red;UVES.2017-05-30T10:40:35.703;NULL;NULL
bias_red;UVES.2017-05-30T10:41:22.496;NULL;NULL
bias_red;UVES.2017-05-30T10:42:09.290;NULL;NULL
bias_red;UVES.2017-05-31T10:27:25.057;NULL;NULL
bias_red;UVES.2017-05-31T10:28:11.851;NULL;NULL
bias_red;UVES.2017-05-31T10:28:58.686;NULL;NULL
bias_red;UVES.2017-05-31T10:29:45.480;NULL;NULL
bias_red;UVES.2017-05-31T10:30:32.274;NULL;NULL
bias_red;UVES.2017-06-01T10:28:36.730;NULL;NULL
bias_red;UVES.2017-06-01T10:29:23.525;NULL;NULL
bias_red;UVES.2017-06-01T10:30:10.320;NULL;NULL
bias_red;UVES.2017-06-01T10:30:57.113;NULL;NULL
bias_red;UVES.2017-06-01T10:31:43.918;NULL;NULL
bias_red;UVES.2017-06-02T11:18:21.163;NULL;NULL
bias_red;UVES.2017-06-02T11:19:07.957;NULL;NULL
bias_red;UVES.2017-06-02T11:19:54.751;NULL;NULL
bias_red;UVES.2017-06-02T11:20:41.545;NULL;NULL
bias_red;UVES.2017-06-02T11:21:28.339;NULL;NULL
bias_red;UVES.2017-06-03T10:58:21.115;NULL;NULL
bias_red;UVES.2017-06-03T10:59:07.908;NULL;NULL
bias_red;UVES.2017-06-03T10:59:54.703;NULL;NULL
bias_red;UVES.2017-06-03T11:00:41.497;NULL;NULL
bias_red;UVES.2017-06-03T11:01:28.291;NULL;NULL
bias_red;UVES.2017-06-04T11:05:41.624;NULL;NULL
bias_red;UVES.2017-06-04T11:06:28.418;NULL;NULL
bias_red;UVES.2017-06-04T11:07:15.212;NULL;NULL
bias_red;UVES.2017-06-04T11:08:02.012;NULL;NULL
bias_red;UVES.2017-06-04T11:08:48.800;NULL;NULL
bias_red;UVES.2017-06-05T11:16:15.031;NULL;NULL
bias_red;UVES.2017-06-05T11:17:01.825;NULL;NULL
bias_red;UVES.2017-06-05T11:17:48.619;NULL;NULL
bias_red;UVES.2017-06-05T11:18:35.413;NULL;NULL
bias_red;UVES.2017-06-05T11:19:22.217;NULL;NULL
bias_red;UVES.2017-06-06T09:11:23.198;NULL;NULL
bias_red;UVES.2017-06-06T09:12:09.982;NULL;NULL
bias_red;UVES.2017-06-06T09:12:56.777;NULL;NULL
bias_red;UVES.2017-06-06T09:13:43.571;NULL;NULL
bias_red;UVES.2017-06-06T09:14:30.365;NULL;NULL
bias_red;UVES.2017-06-08T19:04:07.870;NULL;NULL
bias_red;UVES.2017-06-08T19:04:54.664;NULL;NULL
bias_red;UVES.2017-06-08T19:05:41.469;NULL;NULL
bias_red;UVES.2017-06-08T19:06:28.263;NULL;NULL
bias_red;UVES.2017-06-08T19:07:15.057;NULL;NULL
bias_red;UVES.2017-06-09T11:17:56.429;NULL;NULL
bias_red;UVES.2017-06-09T11:18:43.223;NULL;NULL
bias_red;UVES.2017-06-09T11:19:30.017;NULL;NULL
bias_red;UVES.2017-06-09T11:20:16.812;NULL;NULL
bias_red;UVES.2017-06-09T11:21:03.606;NULL;NULL
bias_red;UVES.2017-06-10T11:02:28.736;NULL;NULL
bias_red;UVES.2017-06-10T11:03:15.531;NULL;NULL
bias_red;UVES.2017-06-10T11:04:02.325;NULL;NULL
bias_red;UVES.2017-06-10T11:04:49.118;NULL;NULL
bias_red;UVES.2017-06-10T11:05:36.273;NULL;NULL
bias_red;UVES.2017-06-12T10:12:13.462;NULL;NULL
bias_red;UVES.2017-06-12T10:13:00.256;NULL;NULL
bias_red;UVES.2017-06-12T10:13:47.050;NULL;NULL
bias_red;UVES.2017-06-12T10:14:33.844;NULL;NULL
bias_red;UVES.2017-06-12T10:15:20.638;NULL;NULL
bias_red;UVES.2017-06-13T10:11:07.264;NULL;NULL
bias_red;UVES.2017-06-13T10:11:54.058;NULL;NULL
bias_red;UVES.2017-06-13T10:12:40.852;NULL;NULL
bias_red;UVES.2017-06-13T10:13:27.666;NULL;NULL
bias_red;UVES.2017-06-13T10:14:14.460;NULL;NULL
bias_red;UVES.2017-06-14T09:42:13.855;NULL;NULL
bias_red;UVES.2017-06-14T09:43:00.659;NULL;NULL
bias_red;UVES.2017-06-14T09:43:47.453;NULL;NULL
bias_red;UVES.2017-06-14T09:44:34.247;NULL;NULL
bias_red;UVES.2017-06-14T09:45:21.051;NULL;NULL
bias_red;UVES.2017-06-15T11:03:31.421;NULL;NULL
bias_red;UVES.2017-06-15T11:04:18.216;NULL;NULL
bias_red;UVES.2017-06-15T11:05:05.011;NULL;NULL
bias_red;UVES.2017-06-15T11:05:51.804;NULL;NULL
bias_red;UVES.2017-06-15T11:06:38.609;NULL;NULL
bias_red;UVES.2017-06-16T10:50:13.327;NULL;NULL
bias_red;UVES.2017-06-16T10:51:00.052;NULL;NULL
bias_red;UVES.2017-06-16T10:51:46.775;NULL;NULL
bias_red;UVES.2017-06-16T10:52:33.500;NULL;NULL
bias_red;UVES.2017-06-16T10:53:20.223;NULL;NULL
bias_red;UVES.2017-06-17T10:36:42.165;NULL;NULL
bias_red;UVES.2017-06-17T10:37:28.889;NULL;NULL
bias_red;UVES.2017-06-17T10:38:15.614;NULL;NULL
bias_red;UVES.2017-06-17T10:39:02.337;NULL;NULL
bias_red;UVES.2017-06-17T10:39:49.061;NULL;NULL
bias_red;UVES.2017-06-18T10:41:17.875;NULL;NULL
bias_red;UVES.2017-06-18T10:42:04.600;NULL;NULL
bias_red;UVES.2017-06-18T10:42:51.323;NULL;NULL
bias_red;UVES.2017-06-18T10:43:38.038;NULL;NULL
bias_red;UVES.2017-06-18T10:44:24.761;NULL;NULL
